,BoroCT2010,counts,BldgAge,NumFloors,AssessTot,ComArea,NumBldgs,white_pop,black_pop,asian_pop,tworaces_pop,hisplat_pop,female_pop,elderly_pop,median_hh_inc,BldgDepthbyFront,allother_race_pop,comps_perperson
2015,5006700,258.0,81.4771084337,2.1708313253,141337.018072,0.3569457666,1.61204819277,0.543119969337,0.0375622844002,0.0452280567267,0.0130318129552,0.0624760444615,0.462629359908,0.129551552319,36.2525871982,1048.54250205,0.0367957071675,0.0988884630126
2016,5007000,593.0,47.7544745296,1.84413492428,102664.672327,0.317560819659,1.16200091785,0.497043400647,0.0336940756443,0.06013611514,0.0118263974116,0.0753096061587,0.526163115028,0.114024322214,7.09494588865,944.901954223,0.017070177396,0.0661608836327
2017,5007400,501.0,45.5584016393,2.07207991803,104894.814549,0.183848780637,1.13831967213,0.489888567891,0.00577796120512,0.111638464713,0.0,0.100495253818,0.536937680561,0.114114733801,16.563763929,835.342417738,0.0204292199752,0.10338423442
2018,5007500,532.0,82.9917695473,2.11290809328,76046.6310014,0.193379722315,1.32784636488,0.243812418584,0.0920538428137,0.0247503256622,0.0171515414677,0.223187147199,0.4442032132,0.106382978723,10.4702561876,1037.46417758,0.0325662179766,0.115501519757
2019,5007700,276.0,69.1698630137,2.08698630137,19384.0438356,0.0975741133919,1.12328767123,0.076980568012,0.259342301943,0.0254110612855,0.0112107623318,0.210762331839,0.479073243647,0.0911808669656,38.5612855007,822.740036031,0.0822122571001,0.206278026906
2020,5008100,1019.0,85.6650660264,2.26253301321,85420.8007203,0.454921831438,1.28091236495,0.263622974963,0.23146784487,0.0402552773687,0.033382425135,0.13352970054,0.509327442317,0.217231222386,8.59867452135,1062.82097566,0.040500736377,0.250122729504
2021,5009601,281.0,53.7888888889,1.80248484848,68503.1565657,0.196652538644,1.25757575758,0.575587606838,0.0331196581197,0.0809294871795,0.0323183760684,0.0884081196581,0.553952991453,0.290064102564,16.3031517094,1134.74909246,0.0221688034188,0.0750534188034
2022,5009602,255.0,61.9836423119,1.87549618321,48724.4580153,0.151688668861,1.30752453653,0.592720970537,0.00953206239168,0.0684575389948,0.00202195262854,0.0517042172155,0.467937608319,0.159156556904,22.013864818,1046.41755188,0.0135759676488,0.0736568457539
2023,5009700,603.0,78.1049457177,2.16862484922,80289.9107358,0.289597375025,1.56574185766,0.257645968489,0.207599629286,0.00208526413346,0.0178405931418,0.1828081557,0.49328081557,0.082483781279,16.3475440222,1003.76710096,0.041936978684,0.139712696942
2024,5010500,1083.0,77.1590189873,2.17102848101,50381.0094937,0.230729569831,1.36867088608,0.323656578135,0.127239036442,0.0422071237389,0.0102944204241,0.1723285979,0.496191064443,0.118591723286,12.9085855466,970.752577182,0.0315009264978,0.222977146387
2025,5011201,361.0,45.0829581994,1.94566559486,48299.7819936,0.179666543357,1.13504823151,0.518872758326,0.0,0.0910333048676,0.00273270708796,0.0968403074295,0.501793339026,0.146883005978,14.331853117,905.325150947,0.00956447480786,0.0616567036721
2026,5011202,662.0,48.3373430962,1.94894351464,69264.2364017,0.288621669163,1.24843096234,0.481760575441,0.0101044699435,0.0810070217503,0.000171262202432,0.111834218188,0.512073985271,0.115773248844,12.8384997431,758.960432377,0.00873437232403,0.11337557801
2027,5011401,1229.0,53.5805825243,1.86512621359,58375.761165,0.11021276708,1.15145631068,0.369625520111,0.0599861303745,0.0953536754508,0.0273925104022,0.126560332871,0.545769764216,0.105062413315,9.98682385576,1030.75093759,0.00554785020804,0.426144244105
2028,5011402,200.0,61.1352272727,1.78921590909,45291.0204545,0.111789486988,1.29545454545,0.520150456744,0.0290166577109,0.0642127888232,0.0120902740462,0.0792584631918,0.487103707684,0.0940354648039,20.071735626,998.185636386,0.0155830198818,0.0537345513165
2029,5012100,297.0,72.1804577465,2.00169894366,43606.7931338,0.122574708796,1.43221830986,0.570475638051,0.000290023201856,0.0217517401392,0.0159512761021,0.0864269141531,0.493909512761,0.140081206497,32.375,958.709069118,0.0156612529002,0.0861368909513
2030,5012200,466.0,70.1150369762,1.88875924404,52788.8726376,0.218745131409,1.41988496302,0.635971997846,0.0110393107162,0.0304254173398,0.00538502961766,0.0371567043619,0.498384491115,0.149973074852,24.6534733441,1039.48319467,0.00538502961766,0.125471190092
